Close,Volume,MA_7,BollingerB1_7,BollingerB2_7,SOk,SOd_7,MACD_15_26,MACDSign_15_26,MACDDiff_15_26,pred
347.130005,198120000,345.5614319999999,0.09600472954638467,0.5472810204964255,0.7606228444572988,0.6444683264944435,-0.3613394086060566,0.6176089379027488,-0.9789483465088055,347.160004
347.160004,164830000,344.1571482857142,0.07809231974879968,0.6117298837184908,0.8677412237266768,0.7002865508025018,-0.38279811476030545,0.41752752737013793,-0.8003256421304434,344.829987
344.829987,135860000,342.64857285714277,0.05417416487311186,0.6175159922862303,0.15364882779627642,0.5636271200509454,-0.5152974867393141,0.23096252454824748,-0.7462600112875616,343.700012
343.700012,237960000,344.0842897142856,0.02804399825080762,0.46017640858151415,0.8835075157871429,0.6435972189849948,-0.6754202650858474,0.049685966621428455,-0.7251062317072758,342.5
342.5,155650000,344.0342888571427,0.028434602474265047,0.3431594919694588,0.2117666574249029,0.5356395785949718,-0.8600071987917204,-0.13225266646120137,-0.727754532330519,337.929993
337.929993,175240000,343.57285871428564,0.03784419359848871,0.06600811263388531,0.13773257599828742,0.4361628279458007,-1.234325606203413,-0.35266725440964375,-0.8816583517937692,335.059998
335.059998,170330000,342.6157141428571,0.05353635524995413,0.08807366817105167,0.38216378757411756,0.42266306785287994,-1.6723210464101612,-0.6165980128097474,-1.055723033600414,335.070007
335.070007,126630000,340.89285728571423,0.057072960608932535,0.20071336692646516,0.23046736755262442,0.3746141427778161,-2.0111842915183047,-0.895515268551459,-1.1156690229668458,340.359985
340.359985,176100000,339.92142599999994,0.04715508849944394,0.5273603043246737,0.9136438860389455,0.5093715785930985,-1.9977071679575715,-1.1159536484326817,-0.8817535195248898,341.200012
341.200012,154240000,339.40285814285704,0.040827834292915685,0.6296920695892176,0.7230855069870076,0.5628000606915757,-1.9255117607398233,-1.27786527089411,-0.6476464898457133,338.480011
338.480011,152440000,338.65714371428567,0.03426668276712854,0.48473606624891075,0.4074106753620376,0.5239527143591912,-1.9877098682185306,-1.4198341903589944,-0.5678756778595362,337.619995
337.619995,131500000,337.9600001428571,0.027927698806426753,0.46397657246284074,0.10869480151894624,0.42013823614912993,-2.063494243553464,-1.5485662009978884,-0.5149280425555756,332.609985
332.609985,135480000,337.19999899999993,0.0368769642690948,0.13087685028643667,0.05292959859417561,0.3283360767603913,-2.360926591685427,-1.7110382791353962,-0.6498883125500308,334.809998
334.809998,163000000,337.16428471428566,0.037236474473153675,0.31247929286792897,0.9974401554167687,0.49561209642448567,-2.46800374325818,-1.862431371959953,-0.6055723712982268,338.149994
338.149994,170150000,337.6042828571428,0.035656017441145646,0.5453337912774162,0.7260851398889435,0.5532303572906001,-2.3618117897337925,-1.9623074555147213,-0.39950433421907117,336.570007
336.570007,143390000,337.06285742857136,0.03277409180750675,0.4553857522717219,0.14286235823524215,0.4506383575267606,-2.3343703154455966,-2.0367200275008965,-0.29765028794470005,339.100006
339.100006,131800000,336.76285657142853,0.027502037804283994,0.752346578707492,1.0,0.5879787681450704,-2.1616805578931917,-2.0617121335793556,-0.09996842431383612,339.549988
339.549988,140750000,336.91571042857134,0.029411811591704026,0.7658388786233806,0.627900901428154,0.5979593014658413,-1.9788385639697594,-2.0451374196574363,0.0662988556876769,337.98999
337.98999,143170000,336.9685668571428,0.029661060784577788,0.6021949943332642,0.2776090550285486,0.5178717398565181,-1.891824452559888,-2.014474826237927,0.12265037367803888,340.540009
340.540009,155130000,338.1014274285713,0.02277522975282119,0.8166850169145305,1.0,0.6384038048923886,-1.6739479368106345,-1.9463694483524683,0.2724215115418338,340.579987
340.579987,148370000,338.92571157142845,0.017230739228828017,0.7832692239357385,0.7894723243489481,0.6761709347565285,-1.4798921769506705,-1.853073994072109,0.3731818171214385,341.609985
341.609985,151020000,339.4199959999999,0.020231184270686087,0.8189210635137368,0.7363978168891546,0.691227655289685,-1.2565147680182918,-1.7337621488613457,0.47724738084305396,339.350006
339.350006,128170000,339.81713871428565,0.013978249354162198,0.4016572789435545,0.2936291979052576,0.5918280409435781,-1.178994827744134,-1.6228086846379035,0.4438138568937695,339.589996
