Generation,Train,Test
0,1,1
1,1.03504,1
2,1.03504,1
3,1.03504,1
4,1.03504,1
5,1.03504,1
6,1.03504,1
7,1.03504,1
8,1.03504,1
9,1.03504,1
10,1.0463,1
11,1.0463,1
12,1.0463,1
13,1.0463,1
14,1.0463,1
15,1.0463,1
16,1.06807,1
17,1.06807,1
18,1.06807,1
19,1.06807,1
20,1.06807,1
21,1.06807,1
22,1.06807,1
23,1.06807,1
24,1.06807,1
25,1.06807,1
26,1.06807,1
27,1.06807,1
28,1.06807,1
29,1.06807,1
30,1.06807,1
31,1.06807,1
32,1.06807,1
33,1.06807,1
34,1.06807,1
35,1.06807,1
36,1.06807,1
37,1.06807,1
38,1.06807,1
39,1.06807,1
40,1.06807,1
41,1.06807,1
42,1.06807,1
43,1.06807,1
44,1.06807,1
45,1.06807,1
46,1.06807,1
47,1.06807,1
48,1.06807,1
49,1.06807,1
50,1.06807,1
51,1.06807,1
52,1.06807,1
53,1.06807,1
54,1.06807,1
55,1.06807,1
56,1.06807,1
57,1.06807,1
58,1.06807,1
59,1.06807,1
60,1.06807,1
61,1.06807,1
62,1.06807,1
63,1.06807,1
64,1.06807,1
65,1.06807,1
66,1.06807,1
67,1.06807,1
68,1.06807,1
69,1.06807,1
70,1.06807,1
71,1.06807,1
72,1.06807,1
73,1.06807,1
74,1.06807,1
75,1.06807,1
76,1.06807,1
77,1.06807,1
78,1.06807,1
79,1.06807,1
80,1.06807,1
81,1.06807,1
82,1.06807,1
83,1.06807,1
84,1.06807,1
85,1.06807,1
86,1.06807,1
87,1.06807,1
88,1.06807,1
89,1.06807,1
90,1.06807,1
91,1.06807,1
92,1.06807,1
93,1.06807,1
94,1.06807,1
95,1.06807,1
96,1.06807,1
97,1.06807,1
98,1.06807,1
99,1.06807,1
100,1.06807,1
101,1.06807,1
102,1.06807,1
103,1.06807,1
104,1.06807,1
105,1.06807,1
106,1.06807,1
107,1.06807,1
108,1.06807,1
109,1.06807,1
110,1.06807,1
111,1.06807,1
112,1.06807,1
113,1.06807,1
114,1.06807,1
115,1.06807,1
116,1.06807,1
117,1.06807,1
118,1.06807,1
119,1.06807,1
120,1.06807,1
121,1.06807,1
122,1.06807,1
123,1.06807,1
124,1.06807,1
125,1.06807,1
126,1.06807,1
127,1.06807,1
128,1.06807,1
129,1.06807,1
130,1.06807,1
131,1.06807,1
132,1.06807,1
133,1.06807,1
134,1.06807,1
135,1.06807,1
136,1.06807,1
137,1.06807,1
138,1.06807,1
139,1.06807,1
140,1.06807,1
141,1.06807,1
142,1.06807,1
143,1.06807,1
144,1.06807,1
145,1.06807,1
146,1.06807,1
147,1.06807,1
148,1.06807,1
149,1.06807,1
150,1.06807,1
151,1.06807,1
152,1.06807,1
153,1.06807,1
154,1.06807,1
155,1.06807,1
156,1.06807,1
157,1.06807,1
158,1.06807,1
159,1.06807,1
160,1.06807,1
161,1.06807,1
162,1.06807,1
163,1.06807,1
164,1.06807,1
165,1.06807,1
166,1.06807,1
167,1.06807,1
168,1.06807,1
169,1.06807,1
170,1.06807,1
171,1.06807,1
172,1.06807,1
173,1.06807,1
174,1.06807,1
175,1.06807,1
176,1.06807,1
177,1.06807,1
178,1.06807,1
179,1.06807,1
180,1.06807,1
181,1.06807,1
182,1.06807,1
183,1.06807,1
184,1.06807,1
185,1.06807,1
186,1.06807,1
187,1.06807,1
188,1.06807,1
189,1.06807,1
190,1.06807,1
191,1.06807,1
192,1.06807,1
193,1.06807,1
194,1.06807,1
195,1.06807,1
196,1.06807,1
197,1.06807,1
198,1.06807,1
199,1.06807,1
200,1.06807,1
201,1.06807,1
202,1.06807,1
203,1.06807,1
204,1.06807,1
205,1.06807,1
206,1.06807,1
207,1.06807,1
208,1.06807,1
209,1.06807,1
210,1.06807,1
211,1.06807,1
212,1.06807,1
213,1.06807,1
214,1.06807,1
215,1.06807,1
216,1.06807,1
217,1.06807,1
218,1.06807,1
219,1.06807,1
220,1.06807,1
221,1.06807,1
222,1.06807,1
223,1.06807,1
224,1.06807,1
225,1.06807,1
226,1.06807,1
227,1.06807,1
228,1.06807,1
229,1.06807,1
230,1.06807,1
231,1.06807,1
232,1.06807,1
233,1.06807,1
234,1.06807,1
235,1.06807,1
236,1.06807,1
237,1.06807,1
238,1.06807,1
239,1.06807,1
240,1.06807,1
241,1.06807,1
242,1.06807,1
243,1.06807,1
244,1.06807,1
245,1.06807,1
246,1.06807,1
247,1.06807,1
248,1.06807,1
249,1.06807,1
250,1.06807,1
251,1.06807,1
252,1.06807,1
253,1.06807,1
254,1.06807,1
255,1.06807,1
256,1.06807,1
257,1.06807,1
258,1.06807,1
259,1.06807,1
260,1.06807,1
261,1.06807,1
262,1.06807,1
263,1.06807,1
264,1.06807,1
265,1.06807,1
266,1.06807,1
267,1.06807,1
268,1.06807,1
269,1.06807,1
270,1.06807,1
271,1.06807,1
272,1.06807,1
273,1.06807,1
274,1.06807,1
275,1.06807,1
276,1.06807,1
277,1.06807,1
278,1.06807,1
279,1.06807,1
280,1.06807,1
281,1.06807,1
282,1.06807,1
283,1.06807,1
284,1.06807,1
285,1.06807,1
286,1.06807,1
287,1.06807,1
288,1.06807,1
289,1.06807,1
290,1.06807,1
291,1.06807,1
292,1.06807,1
293,1.06807,1
294,1.06807,1
295,1.06807,1
296,1.06807,1
297,1.06807,1
298,1.06807,1
299,1.06807,1
300,1.06807,1
301,1.06807,1
302,1.06807,1
303,1.06807,1
304,1.06807,1
305,1.06807,1
306,1.06807,1
307,1.06807,1
308,1.06807,1
309,1.06807,1
310,1.06807,1
311,1.06807,1
312,1.06807,1
313,1.06807,1
314,1.06807,1
315,1.06807,1
316,1.06807,1
317,1.06807,1
318,1.06807,1
319,1.06807,1
320,1.06807,1
321,1.06807,1
322,1.06807,1
323,1.06807,1
324,1.06807,1
325,1.06807,1
326,1.06807,1
327,1.06807,1
328,1.06807,1
329,1.06807,1
330,1.06807,1
331,1.06807,1
332,1.06807,1
333,1.06807,1
334,1.06807,1
335,1.06807,1
336,1.06807,1
337,1.06807,1
338,1.06807,1
339,1.06807,1
340,1.06807,1
341,1.06807,1
342,1.06807,1
343,1.06807,1
344,1.06807,1
345,1.06807,1
346,1.06807,1
347,1.06807,1
348,1.06807,1
349,1.06807,1
350,1.06807,1
351,1.06807,1
352,1.06807,1
353,1.06807,1
354,1.06807,1
355,1.06807,1
356,1.06807,1
357,1.06807,1
358,1.06807,1
359,1.06807,1
360,1.06807,1
361,1.06807,1
362,1.06807,1
363,1.06807,1
364,1.06807,1
365,1.06807,1
366,1.06807,1
367,1.06807,1
368,1.06807,1
369,1.06807,1
370,1.06807,1
371,1.06807,1
372,1.06807,1
373,1.06807,1
374,1.06807,1
375,1.06807,1
376,1.06807,1
377,1.06807,1
378,1.06807,1
379,1.06807,1
380,1.06807,1
381,1.06807,1
382,1.06807,1
383,1.06807,1
384,1.06807,1
385,1.06807,1
386,1.06807,1
387,1.06807,1
388,1.06807,1
389,1.06807,1
390,1.06807,1
391,1.06807,1
392,1.06807,1
393,1.06807,1
394,1.06807,1
395,1.06807,1
396,1.06807,1
397,1.06807,1
398,1.06807,1
399,1.06807,1
400,1.06807,1
401,1.06807,1
402,1.06807,1
403,1.06807,1
404,1.06807,1
405,1.06807,1
406,1.06807,1
407,1.06807,1
408,1.06807,1
409,1.06807,1
410,1.06807,1
411,1.06807,1
412,1.06807,1
413,1.06807,1
414,1.06807,1
415,1.06807,1
416,1.06807,1
417,1.06807,1
418,1.06807,1
419,1.06807,1
420,1.06807,1
421,1.06807,1
422,1.06807,1
423,1.06807,1
424,1.06807,1
425,1.06807,1
426,1.06807,1
427,1.06807,1
428,1.06807,1
429,1.06807,1
430,1.06807,1
431,1.06807,1
432,1.06807,1
433,1.06807,1
434,1.06807,1
435,1.06807,1
436,1.06807,1
437,1.06807,1
438,1.06807,1
439,1.06807,1
440,1.06807,1
441,1.06807,1
442,1.06807,1
443,1.06807,1
444,1.06807,1
445,1.06807,1
446,1.06807,1
447,1.06807,1
448,1.06807,1
449,1.06807,1
450,1.06807,1
451,1.06807,1
452,1.06807,1
453,1.06807,1
454,1.06807,1
455,1.06807,1
456,1.06807,1
457,1.06807,1
458,1.06807,1
459,1.06807,1
460,1.06807,1
461,1.06807,1
462,1.06807,1
463,1.06807,1
464,1.06807,1
465,1.06807,1
466,1.06807,1
467,1.06807,1
468,1.06807,1
469,1.06807,1
470,1.06807,1
471,1.06807,1
472,1.06807,1
473,1.06807,1
474,1.06807,1
475,1.06807,1
476,1.06807,1
477,1.06807,1
478,1.06807,1
479,1.06807,1
480,1.06807,1
481,1.06807,1
482,1.06807,1
483,1.06807,1
484,1.06807,1
485,1.06807,1
486,1.06807,1
487,1.06807,1
488,1.06807,1
489,1.06807,1
490,1.06807,1
491,1.06807,1
492,1.06807,1
493,1.06807,1
494,1.06807,1
495,1.06807,1
496,1.06807,1
497,1.06807,1
498,1.06807,1
499,1.06807,1
500,1.06807,1
501,1.06807,1
502,1.06807,1
503,1.06807,1
504,1.06807,1
505,1.06807,1
506,1.06807,1
507,1.06807,1
508,1.06807,1
509,1.06807,1
510,1.06807,1
511,1.06807,1
512,1.06807,1
513,1.06807,1
514,1.06807,1
515,1.06807,1
516,1.06807,1
517,1.06807,1
518,1.06807,1
519,1.06807,1
520,1.06807,1
521,1.06807,1
522,1.06807,1
523,1.06807,1
524,1.06807,1
525,1.06807,1
526,1.06807,1
527,1.18375,1
528,1.18375,1
529,1.18375,1
530,1.19174,1
531,1.19174,1
532,1.19174,1
533,1.19174,1
534,1.19174,1
535,1.19174,1
536,1.19174,1
537,1.19174,1
538,1.19174,1
539,1.21157,1
540,1.21157,1
541,1.21157,1
542,1.21157,1
543,1.21157,1
544,1.21157,1
545,1.21157,1
546,1.22049,1
547,1.22049,1
548,1.22049,1
549,1.22049,1
550,1.22049,1
551,1.22049,1
552,1.22049,1
553,1.22049,1
554,1.22049,1
555,1.22049,1
556,1.22049,1
557,1.22049,1
558,1.22049,1
559,1.22049,1
560,1.22049,1
561,1.22049,1
562,1.22049,1
563,1.22049,1
564,1.22049,1
565,1.22049,1
566,1.22049,1
567,1.22049,1
568,1.22049,1
569,1.22049,1
570,1.22049,1
571,1.22049,1
572,1.22049,1
573,1.22049,1
574,1.22049,1
575,1.22049,1
576,1.22049,1
577,1.22049,1
578,1.22049,1
579,1.22049,1
580,1.22049,1
581,1.22049,1
582,1.22049,1
583,1.22049,1
584,1.22049,1
585,1.22049,1
586,1.2655,1
587,1.2655,1
588,1.2655,1
589,1.2655,1
590,1.2655,1
591,1.2655,1
592,1.2655,1
593,1.2655,1
594,1.2655,1
595,1.2655,1
596,1.2655,1
597,1.2655,1
598,1.2655,1
599,1.2655,1.09383
600,1.2655,1.09383
601,1.2655,1.09383
602,1.34884,1.11561
603,1.34884,1.11561
604,1.34884,1.11561
605,1.37991,1.11561
606,1.42647,1.07996
607,1.42647,1.07996
608,1.42655,1.07996
609,1.42655,1.07996
610,1.42655,1.07996
611,1.42655,1.07996
612,1.42655,1.07996
613,1.42687,1.05533
614,1.42687,1.05533
615,1.42687,1.05533
616,1.42687,1.05533
617,1.42687,1.05533
618,1.44799,1.05533
619,1.44799,1.05533
620,1.44799,1.05533
621,1.44799,1.05533
622,1.44799,1.05533
623,1.44799,1.05533
624,1.44799,1.05533
625,1.44799,1.05533
626,1.44799,1.05533
627,1.44799,1.05533
628,1.44799,1.05533
629,1.44799,1.05533
630,1.44799,1.05533
631,1.44799,1.05533
632,1.44799,1.05533
633,1.44799,1.05533
634,1.44799,1.05533
635,1.44799,1.05533
636,1.44799,1.05533
637,1.44799,1.05533
638,1.44799,1.05533
639,1.44799,1.05533
640,1.44799,1.05533
641,1.4689,1.11397
642,1.4689,1.11397
643,1.53592,1.11397
644,1.53592,1.11397
645,1.53592,1.11397
646,1.53592,1.11397
647,1.53592,1.11397
648,1.53592,1.11397
649,1.53592,1.11397
650,1.53592,1.11397
651,1.53592,1.11397
