Generation,Train,Test
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,1,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,1,1
57,1,1
58,1,1
59,1,1
60,1,1
61,1,1
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,1,1
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,1,1
103,1,1
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,1,1
110,1,1
111,1,1
112,1,1
113,1,1
114,1.06628,1
115,1.06628,1
116,1.06628,1
117,1.06628,1
118,1.06628,1
119,1.06628,1
120,1.06628,1
121,1.06628,1
122,1.06628,1
123,1.06628,1
124,1.06628,1
125,1.06628,1
126,1.06628,1
127,1.06628,1
128,1.06628,1
129,1.06628,1
130,1.06628,1
131,1.06628,1
132,1.06628,1
133,1.06628,1
134,1.06628,1
135,1.06628,1
136,1.06628,1
137,1.06628,1
138,1.06628,1
139,1.14764,1
140,1.14764,1
141,1.14764,1
142,1.14764,1
143,1.14764,1
144,1.14764,1
145,1.14764,1
146,1.14764,1
147,1.15596,1
148,1.17163,1
149,1.17163,1
150,1.17163,1
151,1.17163,1
152,1.17163,1
153,1.35519,1
154,1.35519,1
155,1.35519,1
156,1.35519,1
157,1.35519,1
158,1.35519,1
159,1.35519,1
160,1.35519,1
161,1.35519,1
162,1.35519,1
163,1.35519,1
164,1.35519,1
165,1.35519,1
166,1.35519,1
167,1.35519,1
168,1.35519,1
169,1.35519,1
170,1.35519,1
171,1.35519,1
172,1.35519,1
173,1.35519,1
174,1.35519,1
175,1.35519,1
176,1.35519,1
177,1.35519,1
178,1.35519,1
179,1.35519,1
180,1.35519,1
181,1.35519,1
182,1.35519,1
183,1.35519,1
184,1.35519,1
185,1.35519,1
186,1.35519,1
187,1.35519,1
188,1.35519,1
189,1.35519,1
190,1.35519,1
191,1.35519,1
192,1.35519,1
193,1.35519,1
194,1.35519,1
195,1.35519,1
196,1.35519,1
197,1.35519,1
198,1.35519,1
199,1.35519,1
200,1.35519,1
201,1.35519,1
202,1.35519,1
203,1.35519,1
204,1.35519,1
205,1.35519,1
206,1.35519,1
207,1.35519,1
208,1.35519,1
209,1.35519,1
210,1.35519,1
211,1.35519,1
212,1.35519,1
213,1.35519,1
214,1.35519,1
215,1.35519,1
216,1.35519,1
217,1.35519,1
218,1.35519,1
219,1.35519,1
220,1.35519,1
221,1.35519,1
222,1.35519,1
223,1.35519,1
224,1.35519,1
225,1.35519,1
226,1.35519,1
227,1.35519,1
228,1.35519,1
229,1.35519,1
230,1.35519,1
231,1.35519,1
232,1.35519,1
233,1.35519,1
234,1.35519,1
235,1.35519,1
236,1.35519,1
237,1.35519,1
238,1.35519,1
239,1.35519,1
240,1.35519,1
241,1.35519,1
242,1.35519,1
243,1.35519,1
244,1.35519,1
245,1.35519,1
246,1.35519,1
247,1.35519,1
248,1.35519,1
249,1.35519,1
250,1.35519,1
251,1.35519,1
252,1.35519,1
253,1.35519,1
254,1.35519,1
255,1.35519,1
256,1.35519,1
257,1.35519,1
258,1.35519,1
259,1.42968,1
260,1.42968,1
261,1.42968,1
262,1.42968,1
263,1.42968,1
264,1.42968,1
265,1.42968,1
266,1.42968,1
267,1.42968,1
268,1.42968,1
269,1.42968,1
270,1.42968,1
271,1.42968,1
272,1.42968,1
273,1.48859,1
274,1.48859,1
275,1.48859,1
276,1.51287,1
277,1.51287,1
278,1.51287,1
279,1.51614,1
280,1.51614,1
281,1.51783,1
282,1.51783,1
283,1.51783,1
284,1.51783,1
285,1.51783,1
286,1.51783,1
287,1.51783,1
288,1.51783,1
289,1.55541,1
290,1.55541,1
291,1.55541,1
292,1.55541,1
293,1.55541,1
294,1.55541,1
295,1.55541,1
296,1.55541,1
297,1.55541,1
298,1.55541,1
299,1.55541,1
300,1.55541,1
301,1.55541,1
302,1.55541,1
303,1.55541,1
304,1.55541,1
305,1.55541,1
306,1.55541,1
307,1.55541,1
308,1.55541,1
309,1.55541,1
310,1.55541,1
311,1.55541,1
312,1.55541,1
313,1.55541,1
314,1.55541,1
315,1.55541,1
316,1.55541,1
317,1.55541,1
318,1.55541,1
319,1.55541,1
320,1.55541,1
321,1.55541,1
322,1.55541,1
323,1.55541,1
324,1.55541,1
325,1.55541,1
326,1.55541,1
327,1.55541,1
328,1.55541,1
329,1.55541,1
330,1.55541,1
331,1.55541,1
332,1.55541,1
333,1.55541,1
334,1.55541,1
335,1.55541,1
336,1.60176,0.965547
337,1.60176,0.965547
338,1.60176,0.965547
339,1.60176,0.965547
340,1.60176,0.965547
341,1.60176,0.965547
342,1.7203,0.965547
343,1.7203,0.965547
344,1.7203,0.965547
345,1.7203,0.965547
346,1.7203,0.965547
347,1.7203,0.965547
348,1.7203,0.965547
349,1.7203,0.965547
350,1.7203,0.965547
351,1.7203,0.965547
352,1.7203,0.965547
353,1.7203,0.965547
354,1.7203,0.965547
355,1.7203,0.965547
356,1.7203,0.965547
357,1.7203,0.965547
358,1.7203,0.965547
359,1.7203,0.965547
360,1.77921,0.965547
361,1.77921,0.965547
362,1.77921,0.965547
363,1.77921,0.965547
364,1.77921,0.965547
365,1.77921,0.965547
366,1.77921,0.965547
367,1.77921,0.965547
368,1.77921,0.965547
369,1.77921,0.965547
370,1.77921,0.965547
371,1.77921,0.965547
372,1.77921,0.965547
373,1.77921,0.965547
374,1.77921,0.965547
375,1.77921,0.965547
376,1.77921,0.965547
377,1.77921,0.965547
378,1.77921,0.965547
379,1.77921,0.965547
380,1.77921,0.965547
381,1.77921,0.965547
382,1.77921,0.965547
383,1.77921,0.965547
384,1.77921,0.965547
385,1.77921,0.965547
386,1.77921,0.965547
387,1.77921,0.965547
388,1.77921,0.965547
389,1.77921,0.965547
390,1.77921,0.965547
391,1.80562,0.965547
392,1.80562,0.965547
393,1.80562,0.965547
394,1.80562,0.965547
395,1.80562,0.965547
396,1.80562,0.965547
397,1.80562,0.965547
398,1.80562,0.965547
399,1.80905,0.935706
400,1.83546,0.935706
401,1.83546,0.935706
402,1.83546,0.935706
403,1.83546,0.935706
404,1.83546,0.935706
405,1.83546,0.935706
406,1.83546,0.935706
407,1.83546,0.935706
408,1.83546,0.935706
409,1.83546,0.935706
410,1.83546,0.935706
411,1.83546,0.935706
412,1.83546,0.935706
413,1.83546,0.935706
414,1.83546,0.935706
415,1.83546,0.935706
416,1.83546,0.935706
417,1.83546,0.935706
418,1.83546,0.935706
419,1.83546,0.935706
420,1.83546,0.935706
421,1.83546,0.935706
422,1.83546,0.935706
423,1.83546,0.935706
424,1.83546,0.935706
425,1.83546,0.935706
426,1.83546,0.935706
427,1.83546,0.935706
428,1.83546,0.935706
429,1.83546,0.935706
430,1.83546,0.935706
431,1.83546,0.935706
432,1.83546,0.935706
433,1.83546,0.935706
434,1.83546,0.935706
435,1.83546,0.935706
436,1.83546,0.935706
437,1.83546,0.935706
438,1.83546,0.935706
439,1.83546,0.935706
440,1.83546,0.935706
441,1.83546,0.935706
442,1.91992,0.916021
443,1.91992,0.916021
444,1.91992,0.916021
445,1.91992,0.916021
446,1.91992,0.916021
447,1.91992,0.916021
448,1.99521,0.916021
449,2.0452,0.891656
450,2.0452,0.891656
451,2.0452,0.891656
452,2.0452,0.891656
453,2.0697,0.891656
454,2.0697,0.891656
455,2.0697,0.891656
456,2.08882,0.891656
457,2.08882,0.891656
458,2.08882,0.891656
459,2.08882,0.891656
460,2.08882,0.891656
461,2.08882,0.891656
462,2.08882,0.891656
463,2.10415,0.95595
464,2.10415,0.95595
465,2.10415,0.95595
466,2.10415,0.95595
467,2.10415,0.95595
468,2.10415,0.95595
469,2.10415,0.95595
470,2.10415,0.95595
471,2.10415,0.95595
472,2.10415,0.95595
473,2.10415,0.95595
474,2.10415,0.95595
475,2.10415,0.95595
476,2.10415,0.95595
477,2.10415,0.95595
478,2.10415,0.95595
479,2.10415,0.95595
480,2.10415,0.95595
481,2.10415,0.95595
482,2.10415,0.95595
483,2.10415,0.95595
484,2.10415,0.95595
485,2.10415,0.95595
486,2.10415,0.95595
487,2.10415,0.95595
488,2.10415,0.95595
489,2.10415,0.95595
490,2.10415,0.95595
491,2.10415,0.95595
492,2.10415,0.95595
493,2.10415,0.95595
494,2.10415,0.95595
495,2.15336,0.95595
496,2.15336,0.95595
497,2.15336,0.95595
498,2.15336,0.95595
499,2.15336,1
500,2.15336,1
501,2.15336,1
502,2.15336,1
503,2.15336,1
504,2.15336,1
505,2.15336,1
506,2.15336,1
507,2.15336,1
508,2.15336,1
509,2.15336,1
510,2.15336,1
511,2.15336,1
512,2.15336,1
513,2.15336,1
514,2.15336,1
515,2.15336,1
516,2.15336,1
517,2.15336,1
518,2.15336,1
519,2.15336,1
520,2.15336,1
521,2.15336,1
522,2.15336,1
523,2.15336,1
524,2.15336,1
525,2.15336,1
526,2.15336,1
527,2.15336,1
528,2.15336,1
529,2.15336,1
530,2.15336,1
531,2.15336,1
532,2.15336,1
533,2.15336,1
534,2.15336,1
535,2.15336,1
536,2.15336,1
537,2.15336,1
538,2.15336,1
539,2.15336,1
540,2.15336,1
541,2.15336,1
542,2.15336,1
543,2.15336,1
544,2.15336,1
545,2.15336,1
546,2.15336,1
547,2.15336,1
548,2.15336,1
549,2.15336,1
550,2.15336,1
551,2.15336,1
552,2.15336,1
553,2.15336,1
554,2.15336,1
555,2.15336,1
556,2.15336,1
557,2.15336,1
558,2.15336,1
559,2.15336,1
560,2.15336,1
561,2.15336,1
562,2.15336,1
563,2.15336,1
564,2.15336,1
565,2.15336,1
566,2.15336,1
567,2.15336,1
568,2.15336,1
569,2.15336,1
570,2.15336,1
571,2.15336,1
572,2.15336,1
573,2.15336,1
574,2.15336,1
575,2.15336,1
576,2.15336,1
577,2.15336,1
578,2.15336,1
579,2.15336,1
580,2.15336,1
581,2.15336,1
582,2.15336,1
583,2.15336,1
584,2.15336,1
585,2.15336,1
586,2.15336,1
587,2.15336,1
588,2.15336,1
589,2.15336,1
590,2.15336,1
591,2.15336,1
592,2.15336,1
593,2.15336,1
594,2.15336,1
595,2.15336,1
596,2.15336,1
597,2.15336,1
598,2.15336,1
599,2.15336,1.13466
600,2.15336,1.13466
601,2.15336,1.13466
602,2.15336,1.13466
603,2.15336,1.13466
604,2.15336,1.13466
605,2.15336,1.13466
606,2.15336,1.13466
607,2.15336,1.13466
608,2.15336,1.13466
609,2.15336,1.13466
610,2.15336,1.13466
611,2.15336,1.13466
612,2.15336,1.13466
613,2.15336,1.13466
614,2.15336,1.13466
615,2.15336,1.13466
616,2.15336,1.13466
617,2.15336,1.13466
618,2.15336,1.13466
619,2.15336,1.13466
620,2.15336,1.13466
621,2.15336,1.13466
622,2.15336,1.13466
623,2.15336,1.13466
624,2.15336,1.13466
625,2.15336,1.13466
626,2.15336,1.13466
627,2.15336,1.13466
628,2.15336,1.13466
629,2.15336,1.13466
630,2.15336,1.13466
631,2.15336,1.13466
632,2.15336,1.13466
633,2.15336,1.13466
634,2.15336,1.13466
635,2.15336,1.13466
636,2.15336,1.13466
637,2.15336,1.13466
638,2.15336,1.13466
639,2.15336,1.13466
640,2.18859,1.13466
641,2.18859,1.13466
642,2.18859,1.13466
643,2.18859,1.13466
644,2.18859,1.13466
645,2.18859,1.13466
646,2.18859,1.13466
647,2.18859,1.13466
648,2.18859,1.13466
649,2.18859,1.13466
650,2.18859,1.13466
651,2.18859,1.13466
652,2.18859,1.13466
653,2.27211,0.981449
654,2.31181,1.13466
655,2.31181,1.13466
656,2.31181,1.13466
657,2.31181,1.13466
658,2.31181,1.13466
659,2.31181,1.13466
660,2.31181,1.13466
661,2.31181,1.13466
662,2.31181,1.13466
663,2.31181,1.13466
664,2.31181,1.13466
665,2.31181,1.13466
666,2.31181,1.13466
667,2.31181,1.13466
668,2.31181,1.13466
669,2.31181,1.13466
670,2.31181,1.13466
671,2.31181,1.13466
672,2.31181,1.13466
673,2.31181,1.13466
674,2.31181,1.13466
675,2.31181,1.13466
676,2.31181,1.13466
677,2.31254,1.13466
678,2.31254,1.13466
679,2.31254,1.13466
680,2.31254,1.13466
681,2.31254,1.13466
682,2.31254,1.13466
683,2.31254,1.13466
684,2.31254,1.13466
685,2.31254,1.13466
686,2.31254,1.13466
687,2.31254,1.13466
688,2.31254,1.13466
689,2.31254,1.13466
690,2.31254,1.13466
691,2.31254,1.13466
692,2.31254,1.13466
693,2.31254,1.13466
694,2.31254,1.13466
695,2.31254,1.13466
696,2.31254,1.13466
697,2.31254,1.13466
698,2.31254,1.13466
699,2.37318,1
700,2.4472,1
701,2.4472,1
702,2.4472,1
703,2.4472,1
704,2.4472,1
705,2.4472,1
706,2.4472,1
707,2.4472,1
708,2.4472,1
709,2.4472,1
710,2.4472,1
711,2.4472,1
712,2.4472,1
713,2.4472,1
714,2.4472,1
715,2.4472,1
716,2.4472,1
717,2.4472,1
718,2.4472,1
719,2.4472,1
720,2.4472,1
721,2.4472,1
722,2.4472,1
723,2.4472,1
724,2.4472,1
725,2.4472,1
726,2.4472,1
727,2.4472,1
728,2.4472,1
729,2.4472,1
730,2.4472,1
731,2.4472,1
732,2.4472,1
733,2.4472,1
734,2.4472,1
735,2.4472,1
736,2.4472,1
737,2.4472,1
738,2.4472,1
739,2.4472,1
740,2.4472,1
741,2.4472,1
742,2.4472,1
743,2.4472,1
744,2.4472,1
745,2.4472,1
746,2.4472,1
747,2.4472,1
748,2.4472,1
749,2.4472,1
750,2.4472,1
751,2.4472,1
752,2.45989,1
753,2.45989,1
754,2.45989,1
755,2.45989,1
756,2.45989,1
757,2.45989,1
758,2.45989,1
759,2.45989,1
760,2.45989,1
761,2.45989,1
762,2.45989,1
763,2.55548,1
764,2.55548,1
765,2.55548,1
766,2.55548,1
767,2.55548,1
768,2.55548,1
769,2.55548,1
770,2.55548,1
771,2.55548,1
772,2.55548,1
773,2.55548,1
774,2.55548,1
775,2.55548,1
776,2.55548,1
777,2.55548,1
778,2.55548,1
779,2.55548,1
780,2.55548,1
781,2.55548,1
782,2.55548,1
783,2.55548,1
784,2.55548,1
785,2.55548,1
786,2.55548,1
787,2.55548,1
788,2.55548,1
789,2.55548,1
790,2.55548,1
791,2.55548,1
792,2.55548,1
793,2.55548,1
794,2.55548,1
795,2.55548,1
796,2.55548,1
797,2.55548,1
798,2.55548,1
799,2.55548,1.00164
800,2.55548,1.00164
801,2.55548,1.00164
802,2.55548,1.00164
803,2.55548,1.00164
804,2.55548,1.00164
805,2.55548,1.00164
806,2.55548,1.00164
807,2.55548,1.00164
808,2.55548,1.00164
809,2.55548,1.00164
810,2.55548,1.00164
811,2.55548,1.00164
812,2.55548,1.00164
813,2.55548,1.00164
814,2.55548,1.00164
815,2.55548,1.00164
816,2.55548,1.00164
817,2.55548,1.00164
818,2.55548,1.00164
819,2.55548,1.00164
820,2.55548,1.00164
821,2.55548,1.00164
822,2.55548,1.00164
823,2.55548,1.00164
824,2.55548,1.00164
825,2.55548,1.00164
826,2.55548,1.00164
827,2.55548,1.00164
828,2.55548,1.00164
829,2.55548,1.00164
830,2.55548,1.00164
831,2.55548,1.00164
832,2.55548,1.00164
833,2.55548,1.00164
834,2.55548,1.00164
835,2.55548,1.00164
836,2.55548,1.00164
837,2.55548,1.00164
838,2.55548,1.00164
839,2.55548,1.00164
840,2.55548,1.00164
841,2.55548,1.00164
842,2.55548,1.00164
843,2.55548,1.00164
844,2.55548,1.00164
845,2.55548,1.00164
846,2.55548,1.00164
847,2.55548,1.00164
848,2.55548,1.00164
849,2.55548,1.00164
850,2.55548,1.00164
851,2.55548,1.00164
852,2.55548,1.00164
853,2.55548,1.00164
854,2.55548,1.00164
855,2.55548,1.00164
856,2.55548,1.00164
857,2.55548,1.00164
858,2.55548,1.00164
859,2.55548,1.00164
860,2.55548,1.00164
861,2.55548,1.00164
862,2.55548,1.00164
863,2.55548,1.00164
864,2.55548,1.00164
865,2.55548,1.00164
866,2.55548,1.00164
867,2.55548,1.00164
868,2.55548,1.00164
869,2.55548,1.00164
870,2.55548,1.00164
871,2.55548,1.00164
