Generation,Train,Test
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1.01733,1
23,1.01733,1
24,1.01733,1
25,1.01733,1
26,1.0421,1
27,1.0421,1
28,1.0421,1
29,1.0421,1
30,1.0421,1
31,1.0421,1
32,1.0421,1
33,1.0421,1
34,1.0421,1
35,1.0421,1
36,1.0421,1
37,1.0421,1
38,1.0421,1
39,1.0421,1
40,1.0421,1
41,1.0421,1
42,1.0421,1
43,1.0421,1
44,1.16409,1
45,1.16409,1
46,1.16409,1
47,1.16409,1
48,1.16409,1
49,1.16409,1
50,1.16409,1
51,1.16409,1
52,1.16409,1
53,1.16409,1
54,1.16409,1
55,1.16409,1
56,1.16409,1
57,1.16409,1
58,1.16409,1
59,1.16409,1
60,1.16409,1
61,1.16409,1
62,1.16409,1
63,1.16409,1
64,1.16409,1
65,1.16409,1
66,1.16409,1
67,1.16409,1
68,1.16409,1
69,1.16409,1
70,1.16409,1
71,1.16409,1
72,1.16409,1
73,1.16409,1
74,1.16409,1
75,1.16409,1
76,1.16409,1
77,1.16409,1
78,1.16409,1
79,1.16409,1
80,1.16409,1
81,1.16409,1
82,1.16409,1
83,1.16409,1
84,1.16409,1
85,1.16409,1
86,1.16409,1
87,1.16409,1
88,1.16409,1
89,1.16409,1
90,1.16409,1
91,1.16409,1
92,1.16409,1
93,1.16409,1
94,1.16409,1
95,1.16409,1
96,1.16409,1
97,1.16409,1
98,1.16409,1
99,1.16409,1
100,1.16409,1
101,1.16409,1
102,1.16409,1
103,1.20779,1
104,1.20779,1
105,1.20779,1
106,1.20779,1
107,1.20779,1
108,1.20779,1
109,1.20779,1
110,1.20779,1
111,1.20779,1
112,1.20779,1
113,1.20779,1
114,1.20779,1
115,1.20779,1
116,1.20779,1
117,1.20779,1
118,1.20779,1
119,1.20779,1
120,1.20779,1
121,1.20779,1
122,1.20779,1
123,1.24442,1
124,1.24442,1
125,1.24442,1
126,1.24442,1
127,1.24442,1
128,1.29727,1
129,1.29727,1
130,1.29727,1
131,1.29727,1
132,1.29727,1
133,1.29727,1
134,1.29727,1
135,1.29727,1
136,1.29727,1
137,1.29727,1
138,1.29727,1
139,1.29727,1
140,1.29727,1
141,1.29727,1
142,1.29727,1
143,1.29727,1
144,1.29727,1
145,1.29727,1
146,1.29727,1
147,1.29727,1
148,1.29727,1
149,1.29727,1
150,1.29727,1
151,1.29727,1
152,1.29727,1
153,1.29727,1
154,1.29727,1
155,1.29727,1
156,1.29727,1
157,1.29727,1
158,1.29727,1
159,1.29727,1
160,1.29727,1
161,1.29727,1
162,1.29727,1
163,1.29727,1
164,1.29727,1
165,1.29727,1
166,1.29727,1
167,1.29727,1
168,1.29727,1
169,1.29727,1
170,1.29727,1
171,1.29727,1
172,1.29727,1
173,1.29727,1
174,1.29727,1
175,1.29727,1
176,1.29727,1
177,1.29727,1
178,1.29727,1
179,1.29727,1
180,1.29727,1
181,1.29727,1
182,1.29727,1
183,1.29727,1
184,1.29727,1
185,1.29727,1
186,1.29727,1
187,1.29727,1
188,1.29727,1
189,1.29727,1
190,1.29727,1
191,1.29727,1
192,1.29727,1
193,1.29727,1
194,1.29727,1
195,1.29727,1
196,1.29727,1
197,1.29727,1
198,1.29727,1
199,1.29727,1
200,1.29727,1
201,1.29727,1
202,1.29727,1
203,1.29727,1
204,1.29727,1
205,1.29727,1
206,1.29727,1
207,1.29727,1
208,1.29727,1
209,1.29727,1
210,1.29727,1
211,1.29727,1
212,1.29727,1
213,1.29727,1
214,1.29727,1
215,1.29727,1
216,1.29727,1
217,1.29727,1
218,1.29727,1
219,1.29727,1
220,1.29727,1
221,1.29727,1
222,1.29727,1
223,1.29727,1
224,1.29727,1
225,1.29727,1
226,1.29727,1
227,1.29727,1
228,1.29727,1
229,1.29727,1
230,1.29727,1
231,1.29727,1
232,1.29727,1
233,1.29727,1
234,1.29727,1
235,1.29727,1
236,1.29727,1
237,1.29727,1
238,1.29727,1
239,1.29727,1
240,1.29727,1
241,1.29727,1
242,1.29727,1
243,1.29727,1
244,1.29727,1
245,1.29727,1
246,1.29727,1
247,1.29727,1
248,1.29727,1
249,1.29727,1
250,1.29727,1
251,1.29727,1
252,1.29727,1
253,1.29727,1
254,1.29727,1
255,1.29727,1
256,1.29727,1
257,1.29727,1
258,1.29727,1
259,1.29727,1
260,1.29727,1
261,1.29727,1
262,1.29727,1
263,1.29727,1
264,1.29727,1
265,1.29727,1
266,1.29727,1
267,1.29727,1
268,1.29727,1
269,1.29727,1
270,1.29727,1
271,1.29727,1
272,1.29727,1
273,1.29727,1
274,1.29727,1
275,1.29727,1
276,1.29727,1
277,1.29727,1
278,1.29727,1
279,1.29727,1
280,1.29727,1
281,1.29727,1
282,1.29727,1
283,1.29727,1
284,1.29727,1
285,1.29727,1
286,1.29727,1
287,1.29727,1
288,1.29727,1
289,1.29727,1
290,1.29727,1
291,1.29727,1
292,1.29727,1
293,1.29727,1
294,1.29727,1
295,1.29727,1
296,1.29727,1
297,1.29727,1
298,1.29727,1
299,1.29727,1
300,1.29727,1
301,1.29727,1
302,1.29727,1
303,1.29727,1
304,1.29727,1
305,1.29727,1
306,1.29727,1
307,1.29727,1
308,1.29727,1
309,1.29727,1
310,1.29727,1
311,1.29727,1
312,1.29727,1
313,1.29727,1
314,1.29727,1
315,1.29727,1
316,1.29727,1
317,1.29727,1
318,1.29727,1
319,1.29727,1
320,1.29727,1
321,1.29727,1
322,1.29727,1
323,1.29727,1
324,1.29727,1
325,1.29727,1
326,1.29727,1
327,1.29727,1
328,1.29727,1
329,1.29727,1
330,1.29727,1
331,1.29727,1
332,1.29727,1
333,1.29727,1
334,1.29727,1
335,1.29727,1
336,1.29727,1
337,1.29727,1
338,1.29727,1
339,1.29727,1
340,1.29727,1
341,1.29727,1
342,1.29727,1
343,1.29727,1
344,1.29727,1
345,1.29727,1
346,1.29727,1
347,1.29727,1
348,1.29727,1
349,1.29727,1
350,1.29727,1
351,1.29727,1
352,1.29727,1
353,1.29727,1
354,1.29727,1
355,1.29727,1
356,1.29727,1
357,1.29727,1
358,1.29727,1
359,1.29727,1
360,1.29727,1
361,1.29727,1
362,1.29727,1
363,1.29727,1
364,1.29727,1
365,1.29727,1
366,1.29727,1
367,1.29727,1
368,1.29727,1
369,1.29727,1
370,1.29727,1
371,1.29727,1
372,1.29727,1
373,1.29727,1
374,1.29727,1
375,1.29727,1
376,1.29727,1
377,1.29727,1
378,1.29727,1
379,1.29727,1
380,1.29727,1
381,1.29727,1
382,1.29727,1
383,1.29727,1
384,1.29727,1
385,1.29727,1
386,1.29727,1
387,1.29727,1
388,1.29727,1
389,1.29727,1
390,1.29727,1
391,1.29727,1
392,1.29727,1
393,1.29727,1
394,1.29727,1
395,1.29727,1
396,1.29727,1
397,1.29727,1
398,1.29727,1
399,1.29727,1
400,1.29727,1
401,1.29727,1
402,1.29727,1
403,1.29727,1
404,1.29727,1
405,1.29727,1
406,1.29727,1
407,1.29727,1
408,1.29727,1
409,1.29727,1
410,1.29727,1
411,1.29727,1
412,1.29727,1
413,1.29727,1
414,1.29727,1
415,1.29727,1
416,1.29727,1
417,1.29727,1
418,1.29727,1
419,1.29727,1
420,1.29727,1
421,1.29727,1
422,1.29727,1
423,1.29727,1
424,1.29727,1
425,1.29727,1
426,1.29727,1
427,1.29727,1
428,1.29727,1
429,1.29727,1
430,1.29727,1
431,1.29727,1
432,1.29727,1
433,1.29727,1
434,1.29727,1
435,1.29727,1
436,1.29727,1
437,1.29727,1
438,1.29727,1
439,1.29727,1
440,1.29727,1
441,1.29727,1
442,1.29727,1
443,1.29727,1
444,1.29727,1
445,1.29727,1
446,1.29727,1
447,1.29727,1
448,1.29727,1
449,1.29727,1
450,1.29727,1
451,1.29727,1
452,1.29727,1
453,1.29727,1
454,1.29727,1
455,1.29727,1
456,1.29727,1
457,1.29727,1
458,1.29727,1
459,1.29727,1
460,1.29727,1
461,1.29727,1
462,1.29727,1
463,1.29727,1
464,1.29727,1
465,1.29727,1
466,1.29727,1
467,1.29727,1
468,1.29727,1
469,1.29727,1
470,1.29727,1
471,1.29727,1
472,1.29727,1
473,1.29727,1
474,1.29727,1
475,1.29727,1
476,1.29727,1
477,1.29727,1
478,1.29727,1
479,1.29727,1
480,1.29727,1
481,1.29727,1
482,1.29727,1
483,1.29727,1
484,1.29727,1
485,1.29727,1
486,1.29727,1
487,1.29727,1
488,1.29727,1
489,1.29727,1
490,1.29727,1
491,1.29727,1
492,1.29727,1
493,1.29727,1
494,1.29727,1
495,1.29727,1
496,1.29727,1
497,1.29727,1
498,1.29727,1
499,1.29727,1
500,1.29727,1
501,1.29727,1
502,1.29727,1
503,1.29727,1
504,1.29727,1
505,1.29727,1
506,1.29727,1
507,1.29727,1
508,1.29727,1
509,1.29727,1
510,1.29727,1
511,1.29727,1
512,1.29727,1
513,1.29727,1
514,1.29727,1
515,1.29727,1
516,1.29727,1
517,1.29727,1
518,1.29727,1
519,1.29727,1
520,1.29727,1
521,1.29727,1
522,1.29727,1
523,1.29727,1
524,1.29727,1
525,1.29727,1
526,1.29727,1
527,1.29727,1
528,1.29727,1
529,1.29727,1
530,1.29727,1
531,1.29727,1
532,1.29727,1
533,1.29727,1
534,1.29727,1
535,1.29727,1
536,1.29727,1
537,1.29727,1
538,1.29727,1
539,1.29727,1
540,1.29727,1
541,1.29727,1
542,1.29727,1
543,1.29727,1
544,1.29727,1
545,1.29727,1
546,1.29727,1
547,1.29727,1
548,1.29727,1
549,1.29727,1
550,1.29727,1
551,1.29727,1
552,1.29727,1
553,1.29727,1
554,1.29727,1
555,1.29727,1
556,1.29727,1
557,1.29727,1
558,1.29727,1
559,1.29727,1
560,1.29727,1
561,1.29727,1
562,1.29727,1
563,1.29727,1
564,1.29727,1
565,1.29727,1
566,1.29727,1
567,1.29727,1
568,1.29727,1
569,1.29727,1
570,1.29727,1
571,1.29727,1
572,1.29727,1
573,1.29727,1
574,1.29727,1
575,1.29727,1
576,1.29727,1
577,1.29727,1
578,1.29727,1
579,1.29727,1
580,1.29727,1
581,1.29727,1
582,1.29727,1
583,1.32607,1
584,1.32607,1
585,1.32607,1
586,1.32607,1
587,1.32607,1
588,1.32607,1
589,1.32607,1
590,1.32607,1
591,1.32607,1
592,1.32607,1
593,1.32607,1
594,1.32607,1
595,1.32607,1
596,1.32607,1
597,1.32607,1
598,1.32607,1
599,1.32607,1
600,1.32607,1
601,1.32607,1
602,1.32607,1
603,1.32607,1
604,1.32607,1
605,1.32607,1
606,1.32607,1
607,1.32607,1
608,1.32607,1
609,1.32607,1
610,1.32607,1
611,1.32607,1
612,1.32607,1
613,1.32607,1
614,1.32607,1
615,1.32607,1
616,1.32607,1
617,1.32607,1
618,1.32607,1
619,1.32607,1
620,1.32607,1
621,1.32607,1
622,1.32607,1
623,1.32607,1
624,1.32607,1
625,1.32607,1
626,1.32607,1
627,1.32607,1
628,1.32607,1
629,1.32607,1
630,1.32607,1
631,1.32607,1
632,1.32607,1
633,1.32607,1
634,1.32607,1
635,1.32607,1
636,1.32607,1
637,1.32607,1
638,1.32607,1
639,1.32607,1
640,1.32607,1
641,1.32607,1
642,1.32607,1
643,1.32607,1
644,1.32607,1
645,1.32607,1
646,1.32607,1
647,1.32607,1
648,1.32607,1
649,1.32607,1
650,1.32607,1
651,1.32607,1
652,1.32607,1
653,1.32607,1
654,1.32607,1
655,1.32607,1
656,1.32607,1
657,1.32607,1
658,1.32607,1
659,1.32607,1
660,1.32607,1
661,1.32607,1
662,1.32607,1
663,1.32607,1
664,1.32607,1
665,1.32607,1
666,1.32607,1
667,1.32607,1
668,1.32607,1
669,1.32607,1
670,1.32607,1
671,1.32607,1
672,1.32607,1
673,1.32607,1
674,1.32607,1
675,1.32607,1
676,1.32607,1
677,1.32607,1
678,1.32607,1
679,1.32607,1
680,1.32607,1
681,1.32607,1
682,1.32607,1
683,1.32607,1
684,1.32607,1
685,1.32607,1
686,1.32607,1
687,1.32607,1
688,1.32607,1
689,1.32607,1
690,1.32607,1
691,1.32607,1
692,1.32607,1
693,1.32607,1
694,1.32607,1
695,1.32607,1
696,1.32607,1
697,1.32607,1
698,1.32607,1
699,1.32607,1
700,1.32607,1
701,1.32607,1
702,1.32607,1
703,1.32607,1
704,1.32607,1
705,1.32607,1
706,1.32607,1
707,1.32607,1
708,1.32607,1
709,1.32607,1
710,1.32607,1
711,1.32607,1
712,1.32607,1
713,1.32607,1
714,1.32607,1
715,1.32607,1
716,1.32607,1
717,1.32607,1
718,1.32607,1
719,1.32607,1
720,1.32607,1
721,1.32607,1
722,1.32607,1
723,1.32607,1
724,1.32607,1
725,1.32607,1
726,1.32607,1
727,1.32607,1
728,1.32607,1
729,1.32607,1
730,1.32607,1
731,1.32607,1
732,1.32607,1
733,1.32607,1
734,1.32607,1
735,1.32607,1
736,1.32607,1
737,1.32607,1
738,1.32607,1
739,1.32607,1
740,1.32607,1
741,1.32607,1
742,1.32607,1
743,1.32607,1
744,1.32607,1
745,1.32607,1
746,1.32607,1
747,1.32607,1
748,1.32607,1
749,1.32607,1
750,1.32607,1
751,1.32607,1
752,1.32607,1
753,1.32607,1
754,1.32607,1
755,1.32607,1
756,1.32607,1
757,1.32607,1
758,1.32607,1
759,1.32607,1
760,1.32607,1
761,1.32607,1
762,1.32607,1
763,1.32607,1
764,1.32607,1
765,1.32607,1
766,1.32607,1
767,1.32607,1
768,1.32607,1
769,1.32607,1
770,1.32607,1
771,1.32607,1
772,1.32607,1
773,1.32607,1
774,1.32607,1
775,1.32607,1
776,1.32607,1
777,1.32607,1
778,1.32607,1
779,1.32607,1
780,1.32607,1
781,1.32607,1
782,1.32607,1
783,1.32607,1
784,1.32607,1
785,1.32607,1
786,1.32607,1
787,1.32607,1
788,1.32607,1
789,1.32607,1
790,1.32607,1
791,1.32607,1
792,1.32607,1
793,1.32607,1
794,1.32607,1
795,1.32607,1
796,1.32607,1
797,1.32607,1
798,1.32607,1
799,1.32607,1
800,1.32607,1
801,1.32757,1
802,1.32757,1
803,1.32757,1
804,1.32757,1
805,1.32757,1
806,1.32757,1
807,1.32757,1
808,1.32757,1
809,1.32757,1
810,1.32757,1
811,1.32757,1
812,1.32757,1
813,1.32757,1
814,1.32757,1
815,1.32757,1
816,1.32757,1
817,1.32757,1
818,1.32757,1
819,1.32757,1
820,1.32757,1
821,1.32757,1
822,1.32757,1
823,1.32757,1
824,1.32757,1
825,1.32757,1
826,1.32757,1
827,1.32757,1
828,1.32757,1
829,1.32757,1
830,1.32757,1
831,1.32757,1
832,1.32757,1
833,1.32757,1
834,1.32757,1
835,1.32757,1
836,1.32757,1
837,1.32757,1
838,1.32757,1
839,1.32757,1
840,1.32757,1
841,1.32757,1
842,1.32757,1
843,1.32757,1
844,1.32757,1
845,1.32757,1
846,1.32757,1
847,1.32757,1
848,1.32757,1
849,1.32757,1
850,1.32757,1
851,1.32757,1
852,1.32757,1
853,1.32757,1
854,1.32757,1
855,1.32757,1
856,1.32757,1
857,1.32757,1
858,1.32757,1
859,1.32757,1
860,1.32757,1
861,1.32757,1
862,1.32757,1
863,1.32757,1
864,1.32757,1
865,1.32757,1
866,1.33433,1
867,1.40374,1
868,1.40374,1
869,1.40374,1
870,1.41007,1
871,1.41007,1
872,1.41007,1
873,1.41007,1
874,1.41007,1
875,1.41007,1
876,1.41007,1
877,1.41007,1
878,1.41007,1
879,1.41007,1
880,1.41007,1
881,1.41007,1
882,1.41007,1
883,1.41007,1
884,1.41007,1
885,1.41007,1
886,1.41007,1
887,1.41007,1
888,1.41007,1
889,1.41007,1
890,1.41007,1
891,1.41007,1
892,1.41007,1
893,1.41007,1
894,1.41007,1
895,1.41007,1
896,1.41007,1
897,1.41007,1
898,1.41007,1
899,1.41007,1
900,1.41007,1
901,1.41007,1
902,1.41007,1
903,1.41007,1
904,1.41007,1
905,1.41007,1
906,1.41007,1
907,1.41007,1
908,1.41007,1
909,1.41007,1
910,1.41007,1
911,1.41007,1
912,1.41007,1
913,1.41007,1
914,1.41007,1
915,1.41007,1
916,1.41007,1
917,1.41007,1
918,1.41007,1
919,1.41007,1
920,1.41007,1
921,1.41007,1
922,1.41007,1
923,1.41007,1
924,1.41007,1
925,1.41007,1
926,1.41007,1
927,1.41007,1
928,1.41007,1
929,1.41007,1
930,1.41007,1
931,1.41007,1
932,1.41007,1
933,1.41007,1
934,1.41007,1
935,1.41007,1
936,1.41007,1
937,1.41007,1
938,1.41007,1
939,1.41007,1
940,1.41007,1
941,1.41007,1
942,1.41007,1
943,1.41007,1
944,1.41007,1
945,1.41007,1
946,1.41007,1
947,1.41007,1
948,1.41007,1
949,1.41007,1
950,1.41007,1
951,1.41007,1
952,1.41007,1
953,1.41007,1
